,Key variable: unique archived identifier,Rounded dwelling weight for 2 year Physical Survey sample,aagph1516,Tenure with vacancy,tenure4x,tenure2x,vacantx,gorEHS,region3x,govreg1
8114,16170018477,1454,1455,owner occupied - occupied,1,1,1,2,1,1
8115,16170018490,544,549,housing association - occupied,4,2,1,2,1,1
8116,16170018491,1138,1141,owner occupied - occupied,1,1,1,9,2,4
8117,16170018495,4797,4844,owner occupied - occupied,1,1,1,8,2,3
8118,16170018500,649,683,housing association - occupied,4,2,1,7,3,4
8119,16170018501,1967,1967,owner occupied - occupied,1,1,1,4,1,1
8120,16170018502,495,495,local authority - occupied,3,2,1,2,1,1
8121,16170018503,1776,1838,housing association - occupied,4,2,1,8,2,3
8122,16170018506,1698,1699,owner occupied - occupied,1,1,1,10,3,4
8123,16170018511,1040, ,owner occupied - vacant,1,1,2,9,2,4
8124,16170018514,924,951,private rented - occupied,2,1,1,2,1,1
8125,16170018520,1431,1525,private rented - occupied,2,1,1,6,3,2
8126,16170018526,1224,1251,owner occupied - occupied,1,1,1,6,3,2
8127,16170018528,1007,1132,private rented - occupied,2,1,1,9,2,4
8128,16170018549,1946,1949,owner occupied - occupied,1,1,1,8,2,3
8129,16170018553,632,658,private rented - occupied,2,1,1,7,3,4
8130,16170018556,629,707,private rented - occupied,2,1,1,9,2,4
8131,16170018558,754,756,housing association - occupied,4,2,1,6,3,2
8132,16170018581,1112,1112,housing association - occupied,4,2,1,8,2,3
8133,16170018592,1952,1957,owner occupied - occupied,1,1,1,9,2,4
8134,16170018600,2539,2547,owner occupied - occupied,1,1,1,7,3,4
8135,16170018606,2476,2486,owner occupied - occupied,1,1,1,6,3,2
8136,16170018609,1661,1661,owner occupied - occupied,1,1,1,5,3,2
8137,16170018621,2131,2179,local authority - occupied,3,2,1,8,2,3
8138,16170018622,1670,1675,owner occupied - occupied,1,1,1,7,3,4
8139,16170018623,471,477,local authority - occupied,3,2,1,1,1,1
8140,16170018624,1272,1276,owner occupied - occupied,1,1,1,9,2,4
8141,16170018631,3297,3299,owner occupied - occupied,1,1,1,1,1,1
8142,16170018642,760,792,private rented - occupied,2,1,1,7,3,4
8143,16170018644,389,393,housing association - occupied,4,2,1,2,1,1
8144,16170018646,1697,1703,owner occupied - occupied,1,1,1,7,3,4
8145,16170018647,1499,1504,owner occupied - occupied,1,1,1,7,3,4
8146,16170018648,1411,1443,local authority - occupied,3,2,1,9,2,4
8147,16170018657,653,660,housing association - occupied,4,2,1,2,1,1
8148,16170018659,598,598,housing association - occupied,4,2,1,2,1,1
8149,16170018664,379,383,housing association - occupied,4,2,1,2,1,1
8150,16170018665,1622,1624,owner occupied - occupied,1,1,1,8,2,3
8151,16170018666,2106,2291,private rented - occupied,2,1,1,8,2,3
8152,16170018668,404,418,local authority - occupied,3,2,1,9,2,4
8153,16170018673,1751,1756,owner occupied - occupied,1,1,1,9,2,4
8154,16170018676,728,728,local authority - occupied,3,2,1,5,3,2
8155,16170018677,1964,1965,owner occupied - occupied,1,1,1,2,1,1
8156,16170018680,859,859,owner occupied - occupied,1,1,1,2,1,1
8157,16170018681,2979,2981,owner occupied - occupied,1,1,1,10,3,4
8158,16170018682,1695,1696,owner occupied - occupied,1,1,1,1,1,1
8159,16170018688,672,695,housing association - occupied,4,2,1,8,2,3
8160,16170018698,1505,1597,private rented - occupied,2,1,1,6,3,2
8161,16170018714,1132,1132,housing association - occupied,4,2,1,7,3,4
8162,16170018715,1849,1855,owner occupied - occupied,1,1,1,7,3,4
8163,16170018717,459,459,housing association - occupied,4,2,1,7,3,4
8164,16170018723,4606,4608,owner occupied - occupied,1,1,1,2,1,1
8165,16170018724,5374,5374,local authority - occupied,3,2,1,8,2,3
8166,16170018730,1445,1446,owner occupied - occupied,1,1,1,10,3,4
8167,16170018731,1356,1360,owner occupied - occupied,1,1,1,9,2,4
8168,16170018732,3886,4049,private rented - occupied,2,1,1,7,3,4
8169,16170018752,1521,1588,private rented - occupied,2,1,1,9,2,4
8170,16170018759,1055,1101,private rented - occupied,2,1,1,9,2,4
8171,16170018766,1552,1552,owner occupied - occupied,1,1,1,5,3,2
8172,16170018774,5033,5033,housing association - occupied,4,2,1,2,1,1
8173,16170018777,438,454,local authority - occupied,3,2,1,9,2,4
8174,16170018779,845,845,local authority - occupied,3,2,1,8,2,3
8175,16170018783,1838,1891,private rented - occupied,2,1,1,2,1,1
8176,16170018797,835,835,local authority - occupied,3,2,1,5,3,2
8177,16170018801,1318,1318,owner occupied - occupied,1,1,1,4,1,1
8178,16170018803,2105,2221,private rented - occupied,2,1,1,2,1,1
8179,16170018804,1447,1453,owner occupied - occupied,1,1,1,6,3,2
8180,16170018805,8828,9365,private rented - occupied,2,1,1,6,3,2
8181,16170018807,1873, ,private rented - vacant,2,1,2,9,2,4
8182,16170018810,1039,1043,housing association - occupied,4,2,1,6,3,2
8183,16170018812,5055,5055,owner occupied - occupied,1,1,1,4,1,1
8184,16170018819,2226,2226,owner occupied - occupied,1,1,1,5,3,2
8185,16170018827,1514,1530,housing association - occupied,4,2,1,2,1,1
8186,16170018828,703,703,local authority - occupied,3,2,1,4,1,1
8187,16170018830,404, ,housing association - vacant,4,2,2,10,3,4
8188,16170018835,1347, ,local authority - vacant,3,2,2,8,2,3
8189,16170018837,3245,3256,owner occupied - occupied,1,1,1,7,3,4
8190,16170018838,1135,1161,private rented - occupied,2,1,1,8,2,3
8191,16170018845,943,972,private rented - occupied,2,1,1,4,1,1
8192,16170018849,1203,1204,owner occupied - occupied,1,1,1,1,1,1
8193,16170018850,2555,2555,owner occupied - occupied,1,1,1,4,1,1
8194,16170018852,1172,1172,owner occupied - occupied,1,1,1,9,2,4
8195,16170018860,1351,1356,owner occupied - occupied,1,1,1,7,3,4
8196,16170018868,473,473,local authority - occupied,3,2,1,5,3,2
8197,16170018872,3446,3446,owner occupied - occupied,1,1,1,4,1,1
8198,16170018873,2022,2022,owner occupied - occupied,1,1,1,5,3,2
8199,16170018881,2075,2081,owner occupied - occupied,1,1,1,9,2,4
8200,16170018883,2950,2958,owner occupied - occupied,1,1,1,9,2,4
8201,16170018891,1710,1710,housing association - occupied,4,2,1,2,1,1
8202,16170018892,804,991,private rented - occupied,2,1,1,8,2,3
8203,16170018911,12126,12146,owner occupied - occupied,1,1,1,8,2,3
8204,16170018913,624,626,housing association - occupied,4,2,1,10,3,4
8205,16170018920,618,650,housing association - occupied,4,2,1,7,3,4
8206,16170018921,3895,3895,owner occupied - occupied,1,1,1,7,3,4
8207,16170018924,1827,1938,private rented - occupied,2,1,1,6,3,2
8208,16170018925,1932,1932,owner occupied - occupied,1,1,1,4,1,1
8209,16170018927,1972,1972,local authority - occupied,3,2,1,4,1,1
8210,16170018929,730,730,local authority - occupied,3,2,1,5,3,2
8211,16170018932,432,432,housing association - occupied,4,2,1,1,1,1
8212,16170018936,2202,2202,owner occupied - occupied,1,1,1,4,1,1
8213,16170018937,2372,2381,owner occupied - occupied,1,1,1,6,3,2
8214,16170018942,655,657,housing association - occupied,4,2,1,10,3,4
8215,16170018943,1008,1012,owner occupied - occupied,1,1,1,6,3,2
8216,16170018946,1160,1230,private rented - occupied,2,1,1,6,3,2
8217,16170018948,1147,1147,owner occupied - occupied,1,1,1,1,1,1
8218,16170018950,2460,2569,private rented - occupied,2,1,1,9,2,4
8219,16170018953,2406,2410,owner occupied - occupied,1,1,1,8,2,3
8220,16170018956,1441,1501,private rented - occupied,2,1,1,7,3,4
8221,16170018957,810,833,housing association - occupied,4,2,1,6,3,2
8222,16170018959,602,602,housing association - occupied,4,2,1,4,1,1
8223,16170018960,1522,1528,owner occupied - occupied,1,1,1,6,3,2
8224,16170018970,421,421,housing association - occupied,4,2,1,1,1,1
8225,16170018974,2840,2849,owner occupied - occupied,1,1,1,7,3,4
8226,16170018975,2578,2898,private rented - occupied,2,1,1,9,2,4
8227,16170018977,2262,2268,owner occupied - occupied,1,1,1,9,2,4
8228,16170018981,4114,4116,owner occupied - occupied,1,1,1,1,1,1
8229,16170018991,1031,1066,private rented - occupied,2,1,1,5,3,2
8230,16170018994,589,598,private rented - occupied,2,1,1,10,3,4
8231,16170018997,1846,1849,owner occupied - occupied,1,1,1,6,3,2
8232,16170019001,2257,2258,owner occupied - occupied,1,1,1,1,1,1
8233,16170019005,1209,1222,housing association - occupied,4,2,1,9,2,4
8234,16170019008,620,630,local authority - occupied,3,2,1,8,2,3
8235,16170019011,522,522,local authority - occupied,3,2,1,5,3,2
8236,16170019017,599,625,private rented - occupied,2,1,1,9,2,4
8237,16170019019,1168,1209,housing association - occupied,4,2,1,8,2,3
8238,16170019023,337,341,local authority - occupied,3,2,1,1,1,1
8239,16170019027,954,954,housing association - occupied,4,2,1,9,2,4
8240,16170019034,2006,2007,owner occupied - occupied,1,1,1,1,1,1
8241,16170019036,3399,3411,owner occupied - occupied,1,1,1,7,3,4
8242,16170019037,1843,1843,local authority - occupied,3,2,1,9,2,4
8243,16170019038,1120,1170,private rented - occupied,2,1,1,9,2,4
8244,16170019047,2039,2040,owner occupied - occupied,1,1,1,2,1,1
8245,16170019055,416,420,housing association - occupied,4,2,1,2,1,1
8246,16170019056,1949,2057,private rented - occupied,2,1,1,2,1,1
8247,16170019057,3162,3267,private rented - occupied,2,1,1,4,1,1
8248,16170019058,890,890,owner occupied - occupied,1,1,1,2,1,1
8249,16170019061,1755,1853,private rented - occupied,2,1,1,2,1,1
8250,16170019062,774,792,owner occupied - occupied,1,1,1,6,3,2
8251,16170019068,611,611,housing association - occupied,4,2,1,9,2,4
8252,16170019073,2136,2136,owner occupied - occupied,1,1,1,6,3,2
8253,16170019076,792,792,local authority - occupied,3,2,1,4,1,1
8254,16170019077,2098,2100,owner occupied - occupied,1,1,1,10,3,4
8255,16170019080,455,455,local authority - occupied,3,2,1,5,3,2
8256,16170019081,303,303,local authority - occupied,3,2,1,5,3,2
8257,16170019084,1052, ,local authority - vacant,3,2,2,4,1,1
8258,16170019087,338,342,housing association - occupied,4,2,1,2,1,1
8259,16170019091,764,806,private rented - occupied,2,1,1,2,1,1
8260,16170019099,565,578,local authority - occupied,3,2,1,8,2,3
8261,16170019102,1080,1081,owner occupied - occupied,1,1,1,2,1,1
8262,16170019103,1474,1479,owner occupied - occupied,1,1,1,7,3,4
8263,16170019106,2716,2716,owner occupied - occupied,1,1,1,10,3,4
8264,16170019108,1180,1180,owner occupied - occupied,1,1,1,4,1,1
8265,16170019109,790,790,housing association - occupied,4,2,1,4,1,1
8266,16170019110,6058,6058,owner occupied - occupied,1,1,1,4,1,1
8267,16170019116,1025,1152,private rented - occupied,2,1,1,9,2,4
8268,16170019118,1477,1511,local authority - occupied,3,2,1,10,3,4
8269,16170019121,443,448,local authority - occupied,3,2,1,1,1,1
8270,16170019125,2966,2974,owner occupied - occupied,1,1,1,9,2,4
8271,16170019126,1642,1642,owner occupied - occupied,1,1,1,1,1,1
8272,16170019131,2811,2875,local authority - occupied,3,2,1,8,2,3
8273,16170019134,1043,1043,owner occupied - occupied,1,1,1,2,1,1
8274,16170019140,971,976,private rented - occupied,2,1,1,1,1,1
8275,16170019142,2777,2787,owner occupied - occupied,1,1,1,6,3,2
8276,16170019150,306,306,local authority - occupied,3,2,1,8,2,3
8277,16170019152,1796,1796,owner occupied - occupied,1,1,1,5,3,2
8278,16170019159,644,644,housing association - occupied,4,2,1,9,2,4
8279,16170019160,881,915,housing association - occupied,4,2,1,4,1,1
8280,16170019161,3153,3164,owner occupied - occupied,1,1,1,7,3,4
8281,16170019164,3897,3903,owner occupied - occupied,1,1,1,8,2,3
8282,16170019166,2582,2582,owner occupied - occupied,1,1,1,4,1,1
8283,16170019167,550,550,housing association - occupied,4,2,1,1,1,1
8284,16170019168,1183,1185,owner occupied - occupied,1,1,1,8,2,3
8285,16170019172,672,684,local authority - occupied,3,2,1,6,3,2
8286,16170019176,3488,3489,owner occupied - occupied,1,1,1,2,1,1
8287,16170019190,541,557,housing association - occupied,4,2,1,6,3,2
8288,16170019191,780,780,housing association - occupied,4,2,1,2,1,1
8289,16170019195,1214,1218,owner occupied - occupied,1,1,1,7,3,4
8290,16170019197,542,551,local authority - occupied,3,2,1,8,2,3
8291,16170019200,8787,10827,private rented - occupied,2,1,1,8,2,3
8292,16170019212,529,530,housing association - occupied,4,2,1,10,3,4
8293,16170019217,1466,1470,owner occupied - occupied,1,1,1,9,2,4
8294,16170019220,1421,1425,housing association - occupied,4,2,1,10,3,4
8295,16170019228,970,989,local authority - occupied,3,2,1,7,3,4
8296,16170019231,1731,1731,owner occupied - occupied,1,1,1,4,1,1
8297,16170019244,560,566,housing association - occupied,4,2,1,2,1,1
8298,16170019246,2140,2140,local authority - occupied,3,2,1,8,2,3
8299,16170019247,2083,2566,private rented - occupied,2,1,1,8,2,3
8300,16170019256,907,907,owner occupied - occupied,1,1,1,1,1,1
8301,16170019258,1258,1263,owner occupied - occupied,1,1,1,6,3,2
8302,16170019261,1846,1847,owner occupied - occupied,1,1,1,1,1,1
8303,16170019262,397,397,housing association - occupied,4,2,1,2,1,1
8304,16170019268,1703,1709,owner occupied - occupied,1,1,1,7,3,4
8305,16170019271,1404,1404,housing association - occupied,4,2,1,8,2,3
8306,16170019281,2284,2285,owner occupied - occupied,1,1,1,10,3,4
8307,16170019301,675,675,housing association - occupied,4,2,1,2,1,1
8308,16170019304,9801,9827,owner occupied - occupied,1,1,1,9,2,4
8309,16170019325,2163,2167,owner occupied - occupied,1,1,1,8,2,3
8310,16170019330,6349,6374,owner occupied - occupied,1,1,1,6,3,2
8311,16170019341,3384,3572,private rented - occupied,2,1,1,2,1,1
8312,16170019345,905,906,owner occupied - occupied,1,1,1,2,1,1
8313,16170019356,569,591,housing association - occupied,4,2,1,4,1,1
8314,16170019359,2489,2496,owner occupied - occupied,1,1,1,9,2,4
8315,16170019368,530,536,housing association - occupied,4,2,1,9,2,4
8316,16170019378,683,685,housing association - occupied,4,2,1,6,3,2
8317,16170019382,1472,1472,owner occupied - occupied,1,1,1,5,3,2
8318,16170019386,331,331,local authority - occupied,3,2,1,2,1,1
8319,16170019387,1129,1176,private rented - occupied,2,1,1,7,3,4
8320,16170019391,1093,1094,owner occupied - occupied,1,1,1,10,3,4
8321,16170019394,2723,2724,owner occupied - occupied,1,1,1,2,1,1
8322,16170019400,702,704,housing association - occupied,4,2,1,6,3,2
8323,16170019403,637,637,local authority - occupied,3,2,1,2,1,1
8324,16170019405,666,706,private rented - occupied,2,1,1,6,3,2
8325,16170019408,2502,2509,owner occupied - occupied,1,1,1,9,2,4
8326,16170019409,1608,1612,owner occupied - occupied,1,1,1,9,2,4
8327,16170019413,1522,1655,private rented - occupied,2,1,1,8,2,3
8328,16170019418,2262,2262,local authority - occupied,3,2,1,8,2,3
8329,16170019440,3959,3961,owner occupied - occupied,1,1,1,10,3,4
8330,16170019448,1063,1063,owner occupied - occupied,1,1,1,1,1,1
8331,16170019458,4162,4178,owner occupied - occupied,1,1,1,6,3,2
8332,16170019460,873, ,owner occupied - vacant,1,1,2,10,3,4
8333,16170019461,1440,1441,owner occupied - occupied,1,1,1,1,1,1
8334,16170019465,1378, ,owner occupied - vacant,1,1,2,10,3,4
8335,16170019466,332,343,local authority - occupied,3,2,1,7,3,4
8336,16170019472,1182,1186,owner occupied - occupied,1,1,1,7,3,4
8337,16170019474,375,394,housing association - occupied,4,2,1,7,3,4
8338,16170019475,513,515,housing association - occupied,4,2,1,10,3,4
8339,16170019482,443,443,housing association - occupied,4,2,1,9,2,4
8340,16170019489,2321,2325,owner occupied - occupied,1,1,1,8,2,3
8341,16170019491,1352,1434,private rented - occupied,2,1,1,6,3,2
8342,16170019494,710,726,housing association - occupied,4,2,1,4,1,1
8343,16170019502,2300,2302,owner occupied - occupied,1,1,1,1,1,1
8344,16170019516,2803,2803,owner occupied - occupied,1,1,1,4,1,1
8345,16170019518,2575,2585,owner occupied - occupied,1,1,1,6,3,2
8346,16170019520,2002,2009,owner occupied - occupied,1,1,1,7,3,4
8347,16170019521,1477,1482,owner occupied - occupied,1,1,1,7,3,4
8348,16170019525,1326,1327,owner occupied - occupied,1,1,1,10,3,4
8349,16170019527,2866,2868,owner occupied - occupied,1,1,1,10,3,4
8350,16170019537,2793,2793,owner occupied - occupied,1,1,1,5,3,2
8351,16170019539,593,593,owner occupied - occupied,1,1,1,4,1,1
8352,16170019541,1335,1335,owner occupied - occupied,1,1,1,1,1,1
8353,16170019543,1318,1318,housing association - occupied,4,2,1,10,3,4
8354,16170019549,3353,3359,owner occupied - occupied,1,1,1,8,2,3
8355,16170019551,1145,1183,private rented - occupied,2,1,1,4,1,1
8356,16170019553,1449,1454,owner occupied - occupied,1,1,1,7,3,4
8357,16170019555,1473,1488,housing association - occupied,4,2,1,2,1,1
8358,16170019566,726,728,housing association - occupied,4,2,1,6,3,2
8359,16170019570,1234,1234,owner occupied - occupied,1,1,1,4,1,1
8360,16170019576,522,531,local authority - occupied,3,2,1,8,2,3
8361,16170019577,404,408,housing association - occupied,4,2,1,2,1,1
8362,16170019594,953,958,private rented - occupied,2,1,1,1,1,1
8363,16170019598,760,760,local authority - occupied,3,2,1,4,1,1
8364,16170019599,1278,1280,owner occupied - occupied,1,1,1,8,2,3
8365,16170019602,945,945,housing association - occupied,4,2,1,1,1,1
8366,16170019603,371,371,local authority - occupied,3,2,1,4,1,1
8367,16170019612,997,1032,housing association - occupied,4,2,1,8,2,3
8368,16170019613,728,728,housing association - occupied,4,2,1,1,1,1
8369,16170019614,7048,7048,local authority - occupied,3,2,1,8,2,3
8370,16170019619,2042,2074,private rented - occupied,2,1,1,5,3,2
8371,16170019620,1204,1211,housing association - occupied,4,2,1,5,3,2
8372,16170019626,1942,1942,housing association - occupied,4,2,1,4,1,1
8373,16170019628,943,943,local authority - occupied,3,2,1,5,3,2
8374,16170019632,763,797,private rented - occupied,2,1,1,9,2,4
8375,16170019637,4897,5327,private rented - occupied,2,1,1,8,2,3
8376,16170019638,2924,2935,owner occupied - occupied,1,1,1,6,3,2
8377,16170019647,1749,1754,owner occupied - occupied,1,1,1,9,2,4
8378,16170019650,979,1034,private rented - occupied,2,1,1,2,1,1
8379,16170019652,1908,2024,private rented - occupied,2,1,1,6,3,2
8380,16170019655,1420,1420,owner occupied - occupied,1,1,1,5,3,2
8381,16170019656,4543,4545,owner occupied - occupied,1,1,1,2,1,1
8382,16170019657,1637,1637,owner occupied - occupied,1,1,1,9,2,4
8383,16170019663,2363,2371,owner occupied - occupied,1,1,1,7,3,4
8384,16170019673,1283,1287,owner occupied - occupied,1,1,1,7,3,4
8385,16170019676,4740,4743,owner occupied - occupied,1,1,1,10,3,4
8386,16170019682,3342,3342,owner occupied - occupied,1,1,1,5,3,2
8387,16170019687,1506,1506,owner occupied - occupied,1,1,1,4,1,1
8388,16170019698,3023,3023,owner occupied - occupied,1,1,1,5,3,2
8389,16170019701,4541,4705,local authority - occupied,3,2,1,9,2,4
8390,16170019704,498,503,housing association - occupied,4,2,1,2,1,1
8391,16170019706,1365,1413,housing association - occupied,4,2,1,8,2,3
8392,16170019707,2356,2357,owner occupied - occupied,1,1,1,2,1,1
8393,16170019708,2219,2223,owner occupied - occupied,1,1,1,8,2,3
